TimeElapsed,time,territoryName,totalMandates,availableMandates,numParishes,numParishesApproved,blankVotes,blankVotesPercentage,nullVotes,nullVotesPercentage,votersPercentage,subscribedVoters,totalVoters,pre.blankVotes,pre.blankVotesPercentage,pre.nullVotes,pre.nullVotesPercentage,pre.votersPercentage,pre.subscribedVoters,pre.totalVoters,Party,Mandates,Percentage,validVotesPercentage,Votes,Hondt,FinalMandates
125,2019-10-06 22:15:01,Évora,3,0,69,69,1680,2.27,1047,1.41,54.15,136696,74026,1421,1.68,1079,1.28,59.9,141258,84617,PCP-PEV,1,18.89,19.61,13980,1,1
75,2019-10-06 21:25:02,Santarém,3,6,141,129,4839,2.94,3195,1.94,54.68,301315,164745,4081,2.24,3202,1.76,58.16,312788,181914,PURP,0,0.25,0.26,413,0,0
205,2019-10-06 23:35:02,Setúbal,10,8,55,52,7511,2.13,5422,1.54,53.58,657503,352316,6587,1.75,5575,1.48,58.22,646295,376244,MAS,0,0.08,0.09,296,0,0
160,2019-10-06 22:50:01,Santarém,9,0,141,141,6022,2.91,4011,1.94,54.38,380489,206918,5142,2.26,3967,1.74,57.87,393314,227620,PCTP/MRPP,0,0.69,0.73,1432,0,0
240,2019-10-07 00:10:02,Madeira,6,0,54,54,697,0.54,2292,1.77,50.29,258144,129821,1018,0.81,3597,2.88,48.9,255821,125104,CH,0,0.7,0.72,911,0,0
95,2019-10-06 21:45:02,Braga,10,9,347,319,11506,3.08,6589,1.76,59.73,625247,373460,8455,2.21,4861,1.27,59.93,637513,382083,MAS,0,0.09,0.09,329,0,0
170,2019-10-06 23:00:01,Porto,30,10,243,239,19292,2.28,14039,1.66,58.56,1447059,847382,16996,1.96,12827,1.48,60.24,1442731,869119,PCTP/MRPP,0,0.55,0.57,4638,0,0
220,2019-10-06 23:50:02,Faro,9,0,67,67,4900,2.84,3069,1.78,45.83,376801,172699,4286,2.25,3079,1.62,51.38,370764,190484,PTP,0,0.21,0.22,356,0,0
125,2019-10-06 22:15:01,Coimbra,5,4,155,153,6177,3.44,3550,1.98,52.78,340274,179587,5280,2.71,3269,1.68,55.49,351685,195157,PCP-PEV,0,5.37,5.68,9641,0,0
255,2019-10-07 00:25:01,Coimbra,9,0,155,155,6889,3.38,3814,1.87,53.66,380095,203950,5929,2.69,3536,1.61,56.33,390947,220211,PURP,0,0.2,0.21,402,0,0
105,2019-10-06 21:55:01,Castelo Branco,1,3,120,119,2079,2.38,2097,2.4,55.14,158492,87388,1957,2.01,2044,2.1,57.4,169613,97365,CDS-PP,0,3.75,3.94,3279,0,0
225,2019-10-06 23:55:01,Braga,19,0,347,347,14504,3.12,8029,1.72,59.83,778173,465570,10708,2.26,6112,1.29,60.21,787768,474341,L,0,0.68,0.72,3179,0,0
145,2019-10-06 22:35:01,Beja,3,0,75,75,1371,2.13,1094,1.7,52.26,122987,64269,1230,1.65,1132,1.52,57.77,128926,74485,PDR,0,0.16,0.16,101,0,0
30,2019-10-06 20:40:02,Setúbal,0,18,55,3,40,1.41,39,1.38,49.12,5767,2833,42,1.19,40,1.14,55.21,6383,3524,PNR,0,0.21,0.22,6,0,0
180,2019-10-06 23:10:02,Porto,30,10,243,240,19726,2.28,14297,1.65,58.55,1477483,865138,17383,1.96,13069,1.47,60.26,1473014,887586,MAS,0,0.06,0.06,497,0,0
75,2019-10-06 21:25:02,Madeira,2,4,54,50,515,0.53,1728,1.78,49.94,194547,97154,746,0.8,2705,2.88,48.32,194069,93778,MPT,0,0.35,0.36,342,0,0
50,2019-10-06 21:00:01,Território Nacional,16,210,3092,2302,44021,2.76,32205,2.02,52.49,3034550,1592854,36610,2.12,30204,1.75,54.4,3167533,1722982,PPM,0,0.17,0.18,2666,0,0
45,2019-10-06 20:55:01,Leiria,0,10,110,57,2459,3.83,1575,2.45,54.47,117793,64157,2026,2.91,1436,2.07,56.04,124068,69526,NC,0,0.22,0.24,142,0,0
250,2019-10-07 00:20:02,Aveiro,16,0,147,147,10642,3.02,6375,1.81,54.55,645655,352179,9163,2.49,6130,1.67,56.31,653597,368071,PAN,0,2.96,3.11,10424,0,0
50,2019-10-06 21:00:01,Território Nacional,16,210,3092,2302,44021,2.76,32205,2.02,52.49,3034550,1592854,36610,2.12,30204,1.75,54.4,3167533,1722982,B.E.,0,8.12,8.53,129347,20,19
180,2019-10-06 23:10:02,Santarém,9,0,141,141,6022,2.91,4011,1.94,54.38,380489,206918,5142,2.26,3967,1.74,57.87,393314,227620,NC,0,0.39,0.41,814,0,0
195,2019-10-06 23:25:02,Portalegre,2,0,69,69,1188,2.32,988,1.93,53.13,96391,51212,1130,1.92,896,1.52,58.31,101189,59004,PPD/PSD,0,20.08,20.97,10284,0,0
15,2019-10-06 20:25:02,Leiria,0,10,110,12,291,3.87,176,2.34,55.96,13439,7520,250,3.07,164,2.01,57.4,14191,8146,L,0,0.69,0.74,52,0,0
260,2019-10-07 00:30:02,Açores,5,0,156,156,3926,4.7,1363,1.63,36.5,228954,83565,3047,3.25,1583,1.69,41.22,227546,93803,PNR,0,0.32,0.34,268,0,0
180,2019-10-06 23:10:02,Faro,9,0,67,67,4903,2.84,3064,1.77,45.83,376800,172697,4286,2.25,3079,1.62,51.38,370764,190484,L,0,0.99,1.04,1705,0,0
150,2019-10-06 22:40:02,Bragança,3,0,226,226,1306,2.06,1416,2.23,44.89,141541,63534,1189,1.71,1408,2.02,47.23,147465,69644,PCP-PEV,0,2.12,2.22,1347,0,0
225,2019-10-06 23:55:01,Viseu,8,0,277,277,4995,2.81,3700,2.08,51.04,348061,177647,4235,2.22,3632,1.9,51.28,371931,190712,NC,0,0.19,0.2,332,0,0
65,2019-10-06 21:15:02,Madeira,2,4,54,49,488,0.54,1625,1.8,50.59,178447,90272,718,0.82,2551,2.93,48.82,178482,87136,PTP,0,0.87,0.89,784,0,0
150,2019-10-06 22:40:02,Vila Real,5,0,197,197,2258,2.25,2397,2.39,45.76,219087,100260,1919,1.74,1960,1.78,48.26,228497,110273,R.I.R.,0,0.65,0.68,648,0,0
220,2019-10-06 23:50:02,Viana do Castelo,6,0,208,208,3617,2.97,2199,1.8,50.6,240917,121913,3228,2.51,2141,1.67,50.74,253219,128488,PS,3,34.77,36.51,42392,3,3
55,2019-10-06 21:05:01,Leiria,1,9,110,64,3493,3.87,2175,2.41,53.07,170133,90298,2872,2.94,1983,2.03,54.82,178169,97665,PPD/PSD,1,37.64,40.16,33989,5,5
105,2019-10-06 21:55:01,Madeira,2,4,54,52,599,0.54,1994,1.78,50.11,223114,111803,859,0.8,3125,2.9,48.6,221905,107842,PURP,0,0.64,0.65,715,0,0
25,2019-10-06 20:35:02,Viana do Castelo,0,6,208,96,903,2.89,547,1.75,47.9,65198,31229,843,2.41,590,1.69,46.86,74584,34952,PAN,0,2.12,2.22,662,0,0
15,2019-10-06 20:25:02,Castelo Branco,0,4,120,73,593,2.36,740,2.95,53.19,47149,25078,543,1.86,707,2.42,55.52,52676,29244,PTP,0,0.22,0.23,55,0,0
195,2019-10-06 23:25:02,Bragança,3,0,226,226,1306,2.06,1416,2.23,44.89,141541,63534,1189,1.71,1408,2.02,47.23,147465,69644,PCP-PEV,0,2.12,2.22,1347,0,0
225,2019-10-06 23:55:01,Santarém,9,0,141,141,6022,2.91,4011,1.94,54.38,380489,206918,5142,2.26,3967,1.74,57.87,393314,227620,L,0,0.86,0.91,1782,0,0
115,2019-10-06 22:05:02,Lisboa,5,43,134,81,8173,2.41,5307,1.57,57.69,586951,338599,7262,2.04,5364,1.51,60.74,585053,355384,PPM,0,0.19,0.2,645,0,0
80,2019-10-06 21:30:01,Faro,1,8,67,57,3228,2.99,2030,1.88,45.97,235033,108041,2840,2.37,2034,1.7,51.44,233261,119995,PCTP/MRPP,0,0.91,0.96,986,0,0
160,2019-10-06 22:50:01,Guarda,3,0,242,242,2026,2.64,2057,2.68,50.58,151535,76649,1689,1.98,1987,2.32,52.29,163462,85469,CDS-PP,0,4.99,5.27,3823,0,0
165,2019-10-06 22:55:02,Portalegre,2,0,69,69,1188,2.32,988,1.93,53.13,96391,51212,1130,1.92,896,1.52,58.31,101189,59004,A,0,0.52,0.54,267,0,0
150,2019-10-06 22:40:02,Porto,20,20,243,228,15904,2.31,11848,1.72,58.21,1181384,687690,13669,1.94,10475,1.48,59.93,1177141,705451,L,0,0.83,0.86,5686,0,0
15,2019-10-06 20:25:02,Coimbra,0,9,155,32,376,3.5,284,2.65,51.33,20899,10728,272,2.22,269,2.2,54.27,22576,12251,MAS,0,0.17,0.18,18,0,0
200,2019-10-06 23:30:01,Lisboa,35,13,134,129,22113,2.17,15139,1.49,56.98,1784826,1016952,20534,1.93,16000,1.5,60.37,1765391,1065786,B.E.,4,9.79,10.16,99535,5,5
25,2019-10-06 20:35:02,Lisboa,0,48,134,6,127,2.78,114,2.49,55.33,8265,4573,119,2.43,104,2.12,58.24,8414,4900,MPT,0,0.28,0.3,13,0,0
15,2019-10-06 20:25:02,Santarém,0,9,141,40,609,2.65,495,2.16,56.78,40414,22948,525,2.03,530,2.05,59.47,43503,25872,CDS-PP,0,4.24,4.45,973,0,0
95,2019-10-06 21:45:02,Faro,3,6,67,63,4260,2.88,2643,1.79,45.85,322247,147740,3705,2.27,2631,1.61,51.29,318340,163264,PDR,0,0.21,0.22,308,0,0
85,2019-10-06 21:35:01,Braga,9,10,347,303,10527,3.07,6094,1.78,59.58,575562,342916,7741,2.2,4474,1.27,59.71,587964,351087,PCTP/MRPP,0,0.5,0.52,1700,0,0
160,2019-10-06 22:50:01,Braga,19,0,347,347,14504,3.12,8029,1.72,59.83,778173,465570,10708,2.26,6112,1.29,60.21,787768,474341,PS,8,36.4,38.25,169468,8,8
205,2019-10-06 23:35:02,Madeira,6,0,54,54,697,0.54,2292,1.77,50.29,258144,129821,1018,0.81,3597,2.88,48.9,255821,125104,R.I.R.,0,0.91,0.93,1185,0,0
110,2019-10-06 22:00:02,Santarém,5,4,141,140,5951,2.91,3947,1.93,54.5,375118,204448,5077,2.26,3905,1.74,57.94,388035,224839,MPT,0,0.23,0.24,465,0,0
210,2019-10-06 23:40:01,Porto,32,8,243,242,20665,2.28,14809,1.63,58.64,1548193,907812,18317,1.97,13649,1.46,60.29,1545878,932006,CH,0,0.61,0.63,5500,0,0
95,2019-10-06 21:45:02,Viseu,4,4,277,273,4839,2.78,3597,2.07,51.04,340875,173982,4106,2.2,3541,1.9,51.21,364336,186588,PAN,0,2.12,2.23,3694,0,0
215,2019-10-06 23:45:02,Território Nacional,201,25,3092,3086,127612,2.56,87187,1.75,54.42,9164167,4987572,110647,2.1,84996,1.61,56.9,9262709,5270210,MAS,0,0.06,0.06,3090,0,0
205,2019-10-06 23:35:02,Madeira,6,0,54,54,697,0.54,2292,1.77,50.29,258144,129821,1018,0.81,3597,2.88,48.9,255821,125104,JPP,0,5.49,5.62,7125,0,0
165,2019-10-06 22:55:02,Guarda,3,0,242,242,2026,2.64,2057,2.68,50.58,151535,76649,1689,1.98,1987,2.32,52.29,163462,85469,NC,0,0.15,0.16,118,0,0
145,2019-10-06 22:35:01,Lisboa,17,31,134,109,14841,2.24,10051,1.52,56.88,1164860,662534,13689,1.97,10432,1.5,60.19,1153827,694543,MPT,0,0.26,0.27,1727,0,0
260,2019-10-07 00:30:02,Lisboa,48,0,134,134,23702,2.15,16081,1.46,57.33,1921047,1101346,22176,1.92,17112,1.49,60.6,1900982,1152050,CH,1,2.0,2.08,22053,1,1
175,2019-10-06 23:05:01,Castelo Branco,4,0,120,120,2250,2.4,2232,2.38,55.09,170075,93695,2091,2.01,2167,2.08,57.46,181378,104223,A,0,0.76,0.8,715,0,0
130,2019-10-06 22:20:02,Território Nacional,125,101,3092,2982,102408,2.65,70768,1.83,53.82,7180721,3864884,87429,2.13,67838,1.66,56.17,7296725,4098410,NC,0,0.21,0.22,8268,0,0
35,2019-10-06 20:45:02,Braga,0,19,347,61,888,2.89,1029,3.35,57.16,53691,30689,648,2.03,428,1.34,56.26,56801,31957,B.E.,0,5.98,6.38,1835,1,2
245,2019-10-07 00:15:01,Setúbal,12,6,55,54,7884,2.1,5730,1.53,53.5,700511,374752,6936,1.73,5906,1.47,58.12,689146,400500,PS,6,38.38,39.82,143813,9,9
15,2019-10-06 20:25:02,Aveiro,0,16,147,12,186,2.92,101,1.59,53.3,11953,6371,124,1.82,111,1.63,54.56,12511,6826,L,0,0.39,0.41,25,0,0
100,2019-10-06 21:50:01,Lisboa,3,45,134,68,6637,2.52,4228,1.61,58.27,451654,263196,5782,2.11,4234,1.55,61.1,447684,273556,PPD/PSD,1,23.07,24.06,60715,12,12
170,2019-10-06 23:00:01,Madeira,6,0,54,54,697,0.54,2292,1.77,50.29,258144,129821,1018,0.81,3597,2.88,48.9,255821,125104,PTP,0,0.91,0.93,1185,0,0
185,2019-10-06 23:15:01,Bragança,3,0,226,226,1306,2.06,1416,2.23,44.89,141541,63534,1189,1.71,1408,2.02,47.23,147465,69644,R.I.R.,0,0.57,0.59,360,0,0
50,2019-10-06 21:00:01,Vila Real,1,4,197,166,1455,2.16,1660,2.47,44.07,152663,67276,1239,1.65,1392,1.85,46.61,161310,75193,A,0,0.61,0.64,413,0,0
20,2019-10-06 20:30:02,Beja,0,3,75,23,125,1.69,136,1.84,52.24,14136,7384,122,1.37,140,1.57,58.12,15357,8926,PCTP/MRPP,0,1.83,1.9,135,0,0
65,2019-10-06 21:15:02,Aveiro,2,14,147,86,4435,3.08,2675,1.86,54.01,266159,143762,3879,2.56,2644,1.74,55.87,271719,151813,JPP,0,0.08,0.08,115,0,0
65,2019-10-06 21:15:02,Viseu,4,4,277,265,4234,2.75,3251,2.11,50.81,303343,154136,3599,2.16,3157,1.9,50.89,326810,166323,JPP,0,0.06,0.06,86,0,0
160,2019-10-06 22:50:01,Território Nacional,173,53,3092,3055,119071,2.6,81612,1.78,54.14,8452818,4576190,102530,2.12,78898,1.63,56.59,8551568,4839152,PAN,2,3.17,3.32,145166,7,4
65,2019-10-06 21:15:02,Setúbal,0,18,55,23,899,2.43,533,1.44,52.14,70885,36962,696,1.67,505,1.22,57.8,71900,41560,L,0,0.87,0.91,323,0,0
5,2019-10-06 20:15:02,Setúbal,0,18,55,3,40,1.41,39,1.38,49.12,5767,2833,42,1.19,40,1.14,55.21,6383,3524,IL,0,0.53,0.54,15,0,0
150,2019-10-06 22:40:02,Castelo Branco,4,0,120,120,2250,2.4,2232,2.38,55.09,170075,93695,2091,2.01,2167,2.08,57.46,181378,104223,PCP-PEV,0,4.75,4.99,4451,0,0
225,2019-10-06 23:55:01,Faro,9,0,67,67,4900,2.84,3069,1.78,45.83,376801,172699,4286,2.25,3079,1.62,51.38,370764,190484,PPD/PSD,3,22.3,23.38,38516,3,3
220,2019-10-06 23:50:02,Portalegre,2,0,69,69,1188,2.32,988,1.93,53.13,96391,51212,1130,1.92,896,1.52,58.31,101189,59004,A,0,0.52,0.54,267,0,0
0,2019-10-06 20:10:02,Castelo Branco,0,4,120,73,593,2.36,740,2.95,53.19,47149,25078,543,1.86,707,2.42,55.52,52676,29244,L,0,0.62,0.65,155,0,0
195,2019-10-06 23:25:02,Setúbal,9,9,55,50,6943,2.15,5077,1.57,53.44,604557,323102,6052,1.76,5142,1.5,58.03,592606,343873,PDR,0,0.19,0.2,617,0,0
130,2019-10-06 22:20:02,Portalegre,2,0,69,69,1188,2.32,988,1.93,53.13,96391,51212,1130,1.92,896,1.52,58.31,101189,59004,PTP,0,0.12,0.12,61,0,0
105,2019-10-06 21:55:01,Braga,10,9,347,327,11859,3.1,6791,1.77,59.79,640737,383094,8700,2.22,5000,1.28,60.01,653441,392146,MPT,0,0.21,0.22,818,0,0
150,2019-10-06 22:40:02,Viana do Castelo,6,0,208,208,3617,2.97,2199,1.8,50.6,240917,121913,3228,2.51,2141,1.67,50.74,253219,128488,CH,0,0.7,0.74,858,0,0
85,2019-10-06 21:35:01,Território Nacional,51,175,3092,2739,73945,2.76,51615,1.92,53.01,5062239,2683402,61715,2.15,48721,1.7,55.17,5194201,2865704,MPT,0,0.22,0.23,5943,0,0
185,2019-10-06 23:15:01,Santarém,9,0,141,141,6022,2.91,4011,1.94,54.38,380489,206918,5142,2.26,3967,1.74,57.87,393314,227620,PNR,0,0.4,0.42,834,0,0
165,2019-10-06 22:55:02,Faro,9,0,67,67,4903,2.84,3064,1.77,45.83,376800,172697,4286,2.25,3079,1.62,51.38,370764,190484,PS,5,36.76,38.54,63480,5,5
220,2019-10-06 23:50:02,Setúbal,10,8,55,52,7511,2.13,5422,1.54,53.58,657503,352316,6587,1.75,5575,1.48,58.22,646295,376244,CDS-PP,0,3.02,3.14,10644,0,0
190,2019-10-06 23:20:01,Bragança,3,0,226,226,1306,2.06,1416,2.23,44.89,141541,63534,1189,1.71,1408,2.02,47.23,147465,69644,B.E.,0,6.03,6.3,3833,0,0
205,2019-10-06 23:35:02,Viana do Castelo,6,0,208,208,3617,2.97,2199,1.8,50.6,240917,121913,3228,2.51,2141,1.67,50.74,253219,128488,PS,3,34.77,36.51,42392,3,3
220,2019-10-06 23:50:02,Açores,5,0,156,156,3926,4.7,1363,1.63,36.5,228954,83565,3047,3.25,1583,1.69,41.22,227546,93803,PPD/PSD,2,30.21,32.26,25249,2,2
140,2019-10-06 22:30:01,Madeira,6,0,54,54,697,0.54,2292,1.77,50.29,258144,129821,1018,0.81,3597,2.88,48.9,255821,125104,CH,0,0.7,0.72,911,0,0
255,2019-10-07 00:25:01,Viseu,8,0,277,277,4995,2.81,3700,2.08,51.04,348061,177647,4235,2.22,3632,1.9,51.28,371931,190712,JPP,0,0.07,0.07,118,0,0
150,2019-10-06 22:40:02,Guarda,3,0,242,242,2026,2.64,2057,2.68,50.58,151535,76649,1689,1.98,1987,2.32,52.29,163462,85469,PURP,0,0.2,0.21,154,0,0
240,2019-10-07 00:10:02,Santarém,9,0,141,141,6022,2.91,4011,1.94,54.38,380489,206918,5142,2.26,3967,1.74,57.87,393314,227620,NC,0,0.39,0.41,814,0,0
60,2019-10-06 21:10:01,Viseu,2,6,277,257,3689,2.76,2847,2.13,50.43,265063,133681,3111,2.14,2742,1.89,50.45,287532,145063,PCTP/MRPP,0,0.53,0.56,712,0,0
215,2019-10-06 23:45:02,Évora,3,0,69,69,1680,2.27,1047,1.41,54.15,136696,74026,1421,1.68,1079,1.28,59.9,141258,84617,B.E.,0,8.95,9.29,6624,0,0
255,2019-10-07 00:25:01,Beja,3,0,75,75,1371,2.13,1094,1.7,52.26,122987,64269,1230,1.65,1132,1.52,57.77,128926,74485,MPT,0,0.26,0.27,169,0,0
125,2019-10-06 22:15:01,Açores,2,3,156,153,3824,4.75,1317,1.64,36.4,221158,80503,2964,3.27,1526,1.69,41.18,219764,90509,PCP-PEV,0,2.36,2.52,1896,0,0
25,2019-10-06 20:35:02,Viseu,0,8,277,153,1485,2.6,1242,2.17,49.57,115266,57142,1265,1.99,1249,1.97,49.48,128277,63473,PAN,0,1.68,1.77,962,0,0
35,2019-10-06 20:45:02,Faro,0,9,67,15,239,3.26,149,2.03,52.16,14071,7340,197,2.37,158,1.9,56.47,14706,8304,CDS-PP,0,3.8,4.01,279,0,0
200,2019-10-06 23:30:01,Castelo Branco,4,0,120,120,2250,2.4,2232,2.38,55.09,170075,93695,2091,2.01,2167,2.08,57.46,181378,104223,B.E.,0,11.05,11.6,10352,0,0
125,2019-10-06 22:15:01,Viseu,8,0,277,277,4991,2.81,3704,2.08,51.05,348057,177681,4235,2.22,3632,1.9,51.28,371931,190712,B.E.,0,7.86,8.26,13964,0,0
20,2019-10-06 20:30:02,Viseu,0,8,277,153,1485,2.6,1242,2.17,49.57,115266,57142,1265,1.99,1249,1.97,49.48,128277,63473,L,0,0.35,0.36,198,0,0
240,2019-10-07 00:10:02,Viana do Castelo,6,0,208,208,3617,2.97,2199,1.8,50.6,240917,121913,3228,2.51,2141,1.67,50.74,253219,128488,PTP,0,0.17,0.18,208,0,0
120,2019-10-06 22:10:01,Guarda,3,0,242,242,2026,2.64,2057,2.68,50.58,151535,76649,1689,1.98,1987,2.32,52.29,163462,85469,PCTP/MRPP,0,0.47,0.5,363,0,0
90,2019-10-06 21:40:02,Lisboa,2,46,134,55,4499,2.52,2900,1.63,58.66,303871,178259,3944,2.13,2873,1.55,61.18,302073,184801,PPD/PSD,1,24.18,25.23,43104,13,12
150,2019-10-06 22:40:02,Santarém,9,0,141,141,6022,2.91,4011,1.94,54.38,380489,206918,5142,2.26,3967,1.74,57.87,393314,227620,PAN,0,2.59,2.72,5364,0,0
15,2019-10-06 20:25:02,Bragança,0,3,226,96,268,1.91,323,2.3,42.88,32796,14064,265,1.64,321,1.99,45.24,35671,16138,PTP,0,0.19,0.2,27,0,0
60,2019-10-06 21:10:01,Guarda,0,3,242,237,1672,2.69,1713,2.75,49.33,126230,62264,1440,2.03,1644,2.32,51.24,138157,70787,IL,0,0.52,0.55,322,0,0
220,2019-10-06 23:50:02,Castelo Branco,4,0,120,120,2250,2.4,2232,2.38,55.09,170075,93695,2091,2.01,2167,2.08,57.46,181378,104223,PNR,0,0.26,0.28,246,0,0
50,2019-10-06 21:00:01,Portalegre,0,2,69,53,651,2.11,585,1.9,52.89,58219,30791,630,1.78,508,1.43,57.98,61179,35473,B.E.,0,7.87,8.2,2424,0,0
115,2019-10-06 22:05:02,Madeira,6,0,54,54,697,0.54,2292,1.77,50.29,258144,129821,1018,0.81,3597,2.88,48.9,255821,125104,IL,0,0.71,0.73,922,0,0
105,2019-10-06 21:55:01,Leiria,4,6,110,102,6478,3.65,4234,2.39,54.08,328103,177428,5520,2.9,3843,2.02,56.41,337961,190648,NC,0,0.25,0.27,450,0,0
20,2019-10-06 20:30:02,Vila Real,0,5,197,94,584,2.04,779,2.72,44.04,65127,28685,509,1.57,608,1.87,46.49,69775,32439,PAN,0,1.29,1.35,369,0,0
95,2019-10-06 21:45:02,Viseu,4,4,277,273,4839,2.78,3597,2.07,51.04,340875,173982,4106,2.2,3541,1.9,51.21,364336,186588,L,0,0.49,0.52,857,0,0
260,2019-10-07 00:30:02,Aveiro,16,0,147,147,10642,3.02,6375,1.81,54.55,645655,352179,9163,2.49,6130,1.67,56.31,653597,368071,PPM,0,0.11,0.12,387,0,0
150,2019-10-06 22:40:02,Território Nacional,149,77,3092,3027,111726,2.62,76768,1.8,54.04,7880498,4258481,95957,2.13,73962,1.64,56.42,7986036,4505867,CDS-PP,2,4.35,4.55,185371,10,5
75,2019-10-06 21:25:02,Açores,0,5,156,118,2451,5.15,743,1.56,36.6,129922,47556,1833,3.38,921,1.7,41.83,129617,54214,PPM,0,0.53,0.57,252,0,0
40,2019-10-06 20:50:01,Vila Real,1,4,197,165,1450,2.16,1659,2.47,44.08,152282,67126,1238,1.65,1386,1.85,46.64,160879,75032,CDS-PP,0,4.76,4.99,3194,0,0
50,2019-10-06 21:00:01,Porto,2,38,243,126,3610,2.19,3192,1.93,57.69,285999,164993,2907,1.7,2598,1.52,58.74,290515,170662,MAS,0,0.06,0.07,107,0,0
115,2019-10-06 22:05:02,Portalegre,2,0,69,69,1188,2.32,988,1.93,53.13,96391,51212,1130,1.92,896,1.52,58.31,101189,59004,CH,0,2.74,2.86,1401,0,0
135,2019-10-06 22:25:01,Évora,3,0,69,69,1680,2.27,1047,1.41,54.15,136696,74026,1421,1.68,1079,1.28,59.9,141258,84617,PDR,0,0.09,0.1,70,0,0
90,2019-10-06 21:40:02,Vila Real,2,3,197,183,1749,2.23,1923,2.45,44.81,175274,78532,1475,1.69,1600,1.84,47.27,184125,87032,CH,0,0.75,0.78,586,0,0
230,2019-10-07 00:00:02,Lisboa,39,9,134,132,22961,2.15,15729,1.48,57.07,1867900,1065978,21416,1.92,16667,1.49,60.39,1849653,1116978,R.I.R.,0,0.42,0.43,4433,0,0
130,2019-10-06 22:20:02,Faro,9,0,67,67,4903,2.84,3064,1.77,45.83,376800,172697,4286,2.25,3079,1.62,51.38,370764,190484,NC,0,0.43,0.45,735,0,0
185,2019-10-06 23:15:01,Leiria,10,0,110,110,8202,3.67,5152,2.3,53.87,414969,223540,6902,2.89,4699,1.97,56.26,423801,238433,PNR,0,0.28,0.3,622,0,0
210,2019-10-06 23:40:01,Viseu,8,0,277,277,4995,2.81,3700,2.08,51.04,348061,177647,4235,2.22,3632,1.9,51.28,371931,190712,CDS-PP,0,5.89,6.19,10462,0,0
15,2019-10-06 20:25:02,Braga,0,19,347,61,888,2.89,1029,3.35,57.16,53691,30689,648,2.03,428,1.34,56.26,56801,31957,IL,0,0.5,0.53,152,0,0
90,2019-10-06 21:40:02,Território Nacional,61,165,3092,2793,77713,2.76,54199,1.92,53.06,5311774,2818615,65007,2.16,51130,1.7,55.26,5445510,3009182,MPT,0,0.22,0.23,6262,0,0
255,2019-10-07 00:25:01,Madeira,6,0,54,54,697,0.54,2292,1.77,50.29,258144,129821,1018,0.81,3597,2.88,48.9,255821,125104,B.E.,0,5.24,5.37,6806,0,0
0,2019-10-06 20:10:02,Território Nacional,0,226,3092,1081,9652,2.5,8874,2.3,51.36,752529,386497,8317,1.94,8171,1.91,52.66,813743,428546,CH,0,0.95,0.99,3659,2,1
260,2019-10-07 00:30:02,Açores,5,0,156,156,3926,4.7,1363,1.63,36.5,228954,83565,3047,3.25,1583,1.69,41.22,227546,93803,CDS-PP,0,4.8,5.13,4014,0,0
180,2019-10-06 23:10:02,Madeira,6,0,54,54,697,0.54,2292,1.77,50.29,258144,129821,1018,0.81,3597,2.88,48.9,255821,125104,PTP,0,0.91,0.93,1185,0,0
140,2019-10-06 22:30:01,Évora,3,0,69,69,1680,2.27,1047,1.41,54.15,136696,74026,1421,1.68,1079,1.28,59.9,141258,84617,PCTP/MRPP,0,1.25,1.29,922,0,0
155,2019-10-06 22:45:01,Viana do Castelo,6,0,208,208,3617,2.97,2199,1.8,50.6,240917,121913,3228,2.51,2141,1.67,50.74,253219,128488,L,0,0.56,0.59,688,0,0
100,2019-10-06 21:50:01,Portalegre,2,0,69,69,1188,2.32,988,1.93,53.13,96391,51212,1130,1.92,896,1.52,58.31,101189,59004,PURP,0,0.22,0.23,115,0,0
25,2019-10-06 20:35:02,Beja,0,3,75,23,125,1.69,136,1.84,52.24,14136,7384,122,1.37,140,1.57,58.12,15357,8926,PAN,0,1.27,1.32,94,0,0
100,2019-10-06 21:50:01,Vila Real,2,3,197,192,1891,2.24,2058,2.44,44.79,188112,84261,1587,1.7,1730,1.85,47.33,197712,93570,IL,0,0.37,0.39,310,0,0
180,2019-10-06 23:10:02,Viseu,8,0,277,277,4995,2.81,3700,2.08,51.04,348061,177647,4235,2.22,3632,1.9,51.28,371931,190712,MPT,0,0.14,0.15,256,0,0
170,2019-10-06 23:00:01,Évora,3,0,69,69,1680,2.27,1047,1.41,54.15,136696,74026,1421,1.68,1079,1.28,59.9,141258,84617,IL,0,0.66,0.69,490,0,0
225,2019-10-06 23:55:01,Leiria,10,0,110,110,8202,3.67,5152,2.3,53.88,415065,223632,6902,2.89,4699,1.97,56.26,423801,238433,PDR,0,0.24,0.26,546,0,0
225,2019-10-06 23:55:01,Vila Real,5,0,197,197,2258,2.25,2397,2.39,45.76,219087,100260,1919,1.74,1960,1.78,48.26,228497,110273,R.I.R.,0,0.65,0.68,648,0,0
115,2019-10-06 22:05:02,Leiria,4,6,110,108,7041,3.61,4602,2.36,53.41,364681,194787,5973,2.85,4194,2.0,55.85,375399,209660,PCTP/MRPP,0,0.76,0.81,1484,0,0
25,2019-10-06 20:35:02,Território Nacional,0,226,3092,918,7225,2.49,6868,2.37,50.63,573021,290114,6226,1.91,6271,1.92,51.97,626876,325776,CH,0,0.93,0.98,2704,2,1
